image,lat,lon,description,mapillary_id,captured_at,verified_bbox
mapillary_1757587114730016_000000.jpg,49.019533410702,2.1524235153884,Mapillary image 1757587114730016 within bbox,1757587114730016,1713772255000,True
mapillary_1756903035160415_000001.jpg,49.239707083583,2.4699149472889,Mapillary image 1756903035160415 within bbox,1756903035160415,1737027019000,True
mapillary_2161810580667323_000002.jpg,49.00196676525,2.1233974593718,Mapillary image 2161810580667323 within bbox,2161810580667323,1653993797000,True
mapillary_5839743259377185_000003.jpg,49.012330440445,2.2189079924113,Mapillary image 5839743259377185 within bbox,5839743259377185,1663858043000,True
mapillary_1767422176760555_000004.jpg,49.012203163828,2.1508802364011,Mapillary image 1767422176760555 within bbox,1767422176760555,1489421612000,True
mapillary_1768806443292070_000005.jpg,49.009492510938,2.1566919977679,Mapillary image 1768806443292070 within bbox,1768806443292070,1504697878120,True
mapillary_1836873993448481_000006.jpg,49.048146071997,2.1006121049854,Mapillary image 1836873993448481 within bbox,1836873993448481,1691653542673,True
mapillary_4336225699803452_000007.jpg,49.031513435472,2.1200962391854,Mapillary image 4336225699803452 within bbox,4336225699803452,1490539585000,True
mapillary_1767497254036626_000008.jpg,49.236268312578,2.4603639182788,Mapillary image 1767497254036626 within bbox,1767497254036626,1737030470000,True
mapillary_2313570022109177_000009.jpg,49.003444057125,2.1133355620541,Mapillary image 2313570022109177 within bbox,2313570022109177,1596992620190,True
mapillary_2878397245707949_000010.jpg,49.184404423726,2.4120014882371,Mapillary image 2878397245707949 within bbox,2878397245707949,1474700516137,True
mapillary_3052054888357183_000011.jpg,49.169451093415,2.4339009125786,Mapillary image 3052054888357183 within bbox,3052054888357183,1457590413502,True
mapillary_1589907431659842_000012.jpg,49.223482773576,2.4565244989183,Mapillary image 1589907431659842 within bbox,1589907431659842,1737036461000,True
mapillary_1766193637239553_000013.jpg,49.0142629,2.1265484,Mapillary image 1766193637239553 within bbox,1766193637239553,1713780029000,True
mapillary_2661822914118283_000014.jpg,49.295663653222,2.3362058572793,Mapillary image 2661822914118283 within bbox,2661822914118283,1478340577990,True
mapillary_3335562980000103_000015.jpg,49.015089577063,2.2316454127704,Mapillary image 3335562980000103 within bbox,3335562980000103,1656410240000,True
mapillary_1457046287970794_000016.jpg,49.187915068812,2.4222141713941,Mapillary image 1457046287970794 within bbox,1457046287970794,1479552416046,True
mapillary_1762683860910367_000017.jpg,49.009738701613,2.2540846893438,Mapillary image 1762683860910367 within bbox,1762683860910367,1710930258000,True
mapillary_2294331171022464_000018.jpg,49.21921182113,2.4418607059956,Mapillary image 2294331171022464 within bbox,2294331171022464,1737035288000,True
mapillary_3941505195945045_000019.jpg,49.079441283814,2.330672691647,Mapillary image 3941505195945045 within bbox,3941505195945045,1591430140588,True
mapillary_1757213975083799_000020.jpg,49.023639884431,2.2160889825884,Mapillary image 1757213975083799 within bbox,1757213975083799,1724837054000,True
mapillary_3619896824951162_000021.jpg,49.014107223905,2.25092747562,Mapillary image 3619896824951162 within bbox,3619896824951162,1710931084000,True
mapillary_3870709089684933_000022.jpg,49.235984080634,2.4587345482004,Mapillary image 3870709089684933 within bbox,3870709089684933,1474824438617,True
mapillary_1593438474784356_000023.jpg,49.037861934159,2.2147776027434,Mapillary image 1593438474784356 within bbox,1593438474784356,1713875375000,True
mapillary_1767607567059445_000024.jpg,49.038557894971,2.213910003312,Mapillary image 1767607567059445 within bbox,1767607567059445,1713875487000,True
mapillary_2553398211623706_000025.jpg,49.214027675074,2.4184406401851,Mapillary image 2553398211623706 within bbox,2553398211623706,1495305565000,True
mapillary_2902087823262908_000026.jpg,49.045463257219,2.1345828903476,Mapillary image 2902087823262908 within bbox,2902087823262908,1691678225977,True
mapillary_3860444117385269_000027.jpg,49.013361744012,2.1105919720992,Mapillary image 3860444117385269 within bbox,3860444117385269,1598089446689,True
mapillary_5862231170556377_000028.jpg,49.091886703398,2.2036631140704,Mapillary image 5862231170556377 within bbox,5862231170556377,1657206893000,True
mapillary_6727143134055672_000029.jpg,49.012549327996,2.1324784605594,Mapillary image 6727143134055672 within bbox,6727143134055672,1713858250000,True
mapillary_1416616058680253_000030.jpg,49.052420177413,2.1955799621675,Mapillary image 1416616058680253 within bbox,1416616058680253,1328535591000,True
mapillary_1756084504598905_000031.jpg,49.000767217821,2.4852001236724,Mapillary image 1756084504598905 within bbox,1756084504598905,1605880588000,True
mapillary_2928797670697910_000032.jpg,49.193891658063,2.4810583419498,Mapillary image 2928797670697910 within bbox,2928797670697910,1522597504000,True
mapillary_4274898362540994_000033.jpg,49.21094289869,2.1887782576841,Mapillary image 4274898362540994 within bbox,4274898362540994,1505040754000,True
mapillary_1546764452857115_000034.jpg,49.03118525093,2.1296684890611,Mapillary image 1546764452857115 within bbox,1546764452857115,1691672613260,True
mapillary_1763664440715114_000035.jpg,49.023569393746,2.1666610227598,Mapillary image 1763664440715114 within bbox,1763664440715114,1661300971000,True
mapillary_1823206698157721_000036.jpg,49.001813659996,2.153826957916,Mapillary image 1823206698157721 within bbox,1823206698157721,1714379591000,True
mapillary_2852071645033716_000037.jpg,49.063481062521,2.2707580436872,Mapillary image 2852071645033716 within bbox,2852071645033716,1596919229189,True
mapillary_3766534683626903_000038.jpg,49.003496945464,2.2416602637244,Mapillary image 3766534683626903 within bbox,3766534683626903,1710928518000,True
mapillary_1756424374852163_000039.jpg,49.0255085324,2.1507877604228,Mapillary image 1756424374852163 within bbox,1756424374852163,1713432667000,True
mapillary_2857466821171074_000040.jpg,49.216966201444,2.408912350414,Mapillary image 2857466821171074 within bbox,2857466821171074,1495304283000,True
mapillary_4025877844323460_000041.jpg,49.242428198642,2.4697584607387,Mapillary image 4025877844323460 within bbox,4025877844323460,1737458868000,True
mapillary_1753319178444164_000042.jpg,49.045191900028,2.1018216005988,Mapillary image 1753319178444164 within bbox,1753319178444164,1691584685000,True
mapillary_1637415903134818_000043.jpg,49.061658939693,2.3424045490419,Mapillary image 1637415903134818 within bbox,1637415903134818,1571667320612,True
mapillary_1752986371548770_000044.jpg,49.209845566535,2.1456538585358,Mapillary image 1752986371548770 within bbox,1752986371548770,1526835188000,True
mapillary_1829860614188345_000045.jpg,49.043015341692,2.1390546337666,Mapillary image 1829860614188345 within bbox,1829860614188345,1691680716307,True
mapillary_5512078408823862_000046.jpg,49.000838948543,2.2174988481857,Mapillary image 5512078408823862 within bbox,5512078408823862,1655200659000,True
mapillary_1753200978378825_000047.jpg,49.062839099972,2.1206843,Mapillary image 1753200978378825 within bbox,1753200978378825,1651503783000,True
mapillary_1771280416365881_000048.jpg,49.209593733267,2.443838749526,Mapillary image 1771280416365881 within bbox,1771280416365881,1474700899689,True
mapillary_1777790369094219_000049.jpg,49.233108950448,2.4638776016509,Mapillary image 1777790369094219 within bbox,1777790369094219,1489324874000,True
mapillary_3946694562047042_000050.jpg,49.207746156573,2.3998770551469,Mapillary image 3946694562047042 within bbox,3946694562047042,1478007301386,True
mapillary_3992830920801739_000051.jpg,49.192398031562,2.3945289516665,Mapillary image 3992830920801739 within bbox,3992830920801739,1492256502000,True
mapillary_2861652210740750_000052.jpg,49.20961596181,2.4050299307031,Mapillary image 2861652210740750 within bbox,2861652210740750,1473004853599,True
mapillary_7838395032947418_000053.jpg,49.049028675546,2.1363672690062,Mapillary image 7838395032947418 within bbox,7838395032947418,1691679557471,True
mapillary_2916910878578791_000054.jpg,49.206936772642,2.3968904110497,Mapillary image 2916910878578791 within bbox,2916910878578791,1473004884368,True
mapillary_4037600549654146_000055.jpg,49.212936877769,2.4245943784425,Mapillary image 4037600549654146 within bbox,4037600549654146,1531751906000,True
mapillary_1422811901788841_000056.jpg,49.116691679263,2.2101756720801,Mapillary image 1422811901788841 within bbox,1422811901788841,1657109317000,True
mapillary_1608852986158564_000057.jpg,49.022183997277,2.2314765679066,Mapillary image 1608852986158564 within bbox,1608852986158564,1652366300000,True
mapillary_2865900100289340_000058.jpg,49.065329966592,2.125023091387,Mapillary image 2865900100289340 within bbox,2865900100289340,1599667915000,True
mapillary_3645692129023796_000059.jpg,49.188058,2.204088,Mapillary image 3645692129023796 within bbox,3645692129023796,1712414610000,True
mapillary_5726212794085542_000060.jpg,49.206402426837,2.3947277774029,Mapillary image 5726212794085542 within bbox,5726212794085542,1531752140000,True
mapillary_3938109106276814_000061.jpg,49.216018645335,2.4144494741648,Mapillary image 3938109106276814 within bbox,3938109106276814,1478950685647,True
mapillary_3998979290147795_000062.jpg,49.190742637263,2.4817733117835,Mapillary image 3998979290147795 within bbox,3998979290147795,1478875567057,True
mapillary_1666160116908405_000063.jpg,49.207251992585,2.1959830861536,Mapillary image 1666160116908405 within bbox,1666160116908405,1524508818000,True
mapillary_1904189826394765_000064.jpg,49.215879490511,2.4180665225643,Mapillary image 1904189826394765 within bbox,1904189826394765,1495905528000,True
mapillary_3986517651385795_000065.jpg,49.067186510253,2.3782197859103,Mapillary image 3986517651385795 within bbox,3986517651385795,1598091383189,True
mapillary_1586924498594568_000066.jpg,49.035593882445,2.1551483693046,Mapillary image 1586924498594568 within bbox,1586924498594568,1691681395845,True
mapillary_1645423766181974_000067.jpg,49.23440644574,2.4669287779513,Mapillary image 1645423766181974 within bbox,1645423766181974,1737458622000,True
mapillary_3032928183697685_000068.jpg,49.186064621754,2.3962524788828,Mapillary image 3032928183697685 within bbox,3032928183697685,1482585299240,True
mapillary_3955234534542874_000069.jpg,49.214686122757,2.4177368801036,Mapillary image 3955234534542874 within bbox,3955234534542874,1558879826000,True
mapillary_5394280007248979_000070.jpg,49.024610448418,2.1842590652834,Mapillary image 5394280007248979 within bbox,5394280007248979,1651574666000,True
mapillary_1469860840026212_000071.jpg,49.191396868858,2.3956461218244,Mapillary image 1469860840026212 within bbox,1469860840026212,1473005229297,True
mapillary_1416822055345340_000072.jpg,49.235792629051,2.4637662212094,Mapillary image 1416822055345340 within bbox,1416822055345340,1479642017342,True
mapillary_1941310312690509_000073.jpg,49.211788595488,2.429589648748,Mapillary image 1941310312690509 within bbox,1941310312690509,1531751876000,True
mapillary_4570718936486787_000074.jpg,49.037797251103,2.1190085695079,Mapillary image 4570718936486787 within bbox,4570718936486787,1691671916064,True
mapillary_1552233308960627_000075.jpg,49.021661772398,2.1532342318944,Mapillary image 1552233308960627 within bbox,1552233308960627,1713427891000,True
mapillary_1838573429639612_000076.jpg,49.001848555673,2.100342526091,Mapillary image 1838573429639612 within bbox,1838573429639612,1597055887690,True
mapillary_3964660806932353_000077.jpg,49.201815645003,2.4366296739747,Mapillary image 3964660806932353 within bbox,3964660806932353,1475324886791,True
mapillary_6030213863662860_000078.jpg,49.211617850428,2.429438586381,Mapillary image 6030213863662860 within bbox,6030213863662860,1492175390000,True
mapillary_2536510049978012_000079.jpg,49.288155538238,2.2019110851497,Mapillary image 2536510049978012 within bbox,2536510049978012,1507739413000,True
mapillary_3869640283313642_000080.jpg,49.055460815886,2.1369995093554,Mapillary image 3869640283313642 within bbox,3869640283313642,1691675501441,True
mapillary_3925179020897601_000081.jpg,49.21904180508,2.4278269563157,Mapillary image 3925179020897601 within bbox,3925179020897601,1569941297751,True
mapillary_5168905973195060_000082.jpg,49.016366065678,2.1303928944623,Mapillary image 5168905973195060 within bbox,5168905973195060,1653991123000,True
mapillary_1884061745093306_000083.jpg,49.221121963742,2.4288049173271,Mapillary image 1884061745093306 within bbox,1884061745093306,1569941257739,True
mapillary_6902523513096079_000084.jpg,49.047823175968,2.183763077171,Mapillary image 6902523513096079 within bbox,6902523513096079,1676197481601,True
mapillary_3149377065378877_000085.jpg,49.010904747105,2.2097671489599,Mapillary image 3149377065378877 within bbox,3149377065378877,1654854744000,True
mapillary_9431200516958469_000086.jpg,49.211740925698,2.42905793993,Mapillary image 9431200516958469 within bbox,9431200516958469,1737034332000,True
mapillary_1687920141393187_000087.jpg,49.187961411439,2.4227533832294,Mapillary image 1687920141393187 within bbox,1687920141393187,1479552412046,True
mapillary_1870984069732959_000088.jpg,49.184326771837,2.3950167911549,Mapillary image 1870984069732959 within bbox,1870984069732959,1482586443649,True
mapillary_4483496141663559_000089.jpg,49.05565606115,2.2887039472225,Mapillary image 4483496141663559 within bbox,4483496141663559,1571666819567,True
mapillary_1615625282679639_000090.jpg,49.21208214154,2.4286091777666,Mapillary image 1615625282679639 within bbox,1615625282679639,1737034365000,True
mapillary_3642083372563143_000091.jpg,49.192565412359,2.1852254131981,Mapillary image 3642083372563143 within bbox,3642083372563143,1521974957000,True
mapillary_2557579657773376_000092.jpg,49.219087338562,2.4375694415107,Mapillary image 2557579657773376 within bbox,2557579657773376,1737465188000,True
mapillary_4708656869148800_000093.jpg,49.289630684132,2.3419110226591,Mapillary image 4708656869148800 within bbox,4708656869148800,1524836251000,True
mapillary_5901902636558378_000094.jpg,49.05133714053,2.2056429940435,Mapillary image 5901902636558378 within bbox,5901902636558378,1677756915000,True
mapillary_1919663201520531_000095.jpg,49.221042893569,2.439134537223,Mapillary image 1919663201520531 within bbox,1919663201520531,1490534672000,True
mapillary_1752986878604418_000096.jpg,49.221428317363,2.4608089069714,Mapillary image 1752986878604418 within bbox,1752986878604418,1737031880000,True
mapillary_2115132285573207_000097.jpg,49.213968321928,2.4319732611555,Mapillary image 2115132285573207 within bbox,2115132285573207,1737465588000,True
mapillary_1928522090648685_000098.jpg,49.216817627823,2.4359827747102,Mapillary image 1928522090648685 within bbox,1928522090648685,1474204987081,True
mapillary_2634336866864289_000099.jpg,49.217913157138,2.4367007197741,Mapillary image 2634336866864289 within bbox,2634336866864289,1492442244000,True
